Yr BP,Sr/Fe,Ti,,,,
1873.76,0.0330510789401803,22271,,,,
1873.57,0.0368710028995044,22208,,,,
1873.39,0.0341452945595021,21187,,,,
1873.2,0.0351675719775855,20889,,,,
1873.01,0.0334057051957265,20889,,,,
1872.83,0.0379258002589401,19898,,,,
1872.64,0.0381533765738268,18411,,,,
1872.45,0.0349465028729939,17653,,,,
1872.27,0.0366098540503477,17189,,,,
1872.08,0.0308041341063776,16912,,,,
1871.89,0.0378250591016548,17527,,,,
1871.71,0.0330348790592009,17044,,,,
1871.52,0.0369333931729982,16950,,,,
1871.33,0.0300858857615894,17313,,,,
1871.15,0.0342391862735025,17187,,,,
1870.96,0.0346336320506062,16577,,,,
1870.77,0.0421986877569356,16104,,,,
1870.59,0.0318593560402969,15714,,,,
1870.4,0.03359853471467,15389,,,,
1870.21,0.0323116368509994,14837,,,,
1870.03,0.0364965774735532,14399,,,,
1869.84,0.0374753451676529,13222,,,,
1869.65,0.0388556651042508,13939,,,,
1869.47,0.0393191755153029,14113,,,,
1869.28,0.0348614103964342,14788,,,,
1869.09,0.0375051925701739,15239,,,,
1868.91,0.0435248385418261,14619,,,,
1868.72,0.0363576907069386,14023,,,,
1868.53,0.0429329173166927,13782,,,,
1868.35,0.0437323964989854,13761,,,,
1868.16,0.0399680501367086,13421,,,,
1867.97,0.0405673758865248,12957,,,,
1867.79,0.0385947997951252,12947,,,,
1867.6,0.0401781360725547,12724,,,,
1867.41,0.0439688715953307,13262,,,,
1867.23,0.0408188701586016,13411,,,,
1867.04,0.0471725102514384,14176,,,,
1866.85,0.0375883419851148,14416,,,,
1866.67,0.0421570941958113,13926,,,,
1866.48,0.0450832943546936,13517,,,,
1866.29,0.0489485899149026,14302,,,,
1866.11,0.045994432415713,15198,,,,
1865.92,0.0423869287236562,14312,,,,
1865.73,0.0299194907320726,12562,,,,
1865.55,0.0304104837155521,11565,,,,
1865.36,0.0304609066017645,12364,,,,
1865.17,0.0241786428275056,12708,,,,
1864.99,0.0259439337537036,12639,,,,
1864.8,0.0229491418674225,12045,,,,
1864.61,0.0240914659044508,12408,,,,
1864.43,0.0216933139534884,12614,,,,
1864.24,0.026088602801969,11449,,,,
1864.05,0.0293989287839714,11596,,,,
1863.87,0.0273456689045358,11456,,,,
1863.68,0.0228898426323319,11833,,,,
1863.49,0.0248920763124913,12454,,,,
1863.31,0.0301549736621116,12785,,,,
1863.12,0.0220158638034436,12415,,,,
1862.93,0.0344989622900106,11413,,,,
1862.75,0.03855260042617,11021,,,,
1862.56,0.0374073117644889,11959,,,,
1862.37,0.0398249613885416,11455,,,,
1862.19,0.0444044764188649,10582,,,,
1862,0.0348634278988595,10757,,,,
1861.81,0.0379272604815626,10525,,,,
1861.63,0.0363563007127807,10082,,,,
1861.44,0.0523809523809524,8590,,,,
1861.25,0.0559753545687049,8889,,,,
1861.07,0.0620743716623389,10199,,,,
1860.88,0.0420946361162321,11238,,,,
1860.69,0.0364711873702354,12591,,,,
1860.51,0.0343921829580079,13607,,,,
1860.32,0.0251418256833419,14376,,,,
1860.13,0.0187707853671016,15677,,,,
1859.95,0.0229290393681504,16711,,,,
1859.76,0.0220388498795551,19986,,,,
1859.57,0.0264321055525014,20908,,,,
1859.39,0.0319415141553408,18201,,,,
1859.2,0.0524761904761905,14627,,,,
1859.01,0.0568008055793831,13263,,,,
1858.83,0.0412990936555891,17974,,,,
1858.64,0.0338235639058945,21037,,,,
1858.45,0.0295404374874574,21685,,,,
1858.27,0.038282505688104,20094,,,,
1858.08,0.0433638094342727,17427,,,,
1857.89,0.0381711292524588,13863,,,,
1857.71,0.0403871596685468,13146,,,,
1857.52,0.0408382391054834,12615,,,,
1857.33,0.031760878405856,11565,,,,
1857.15,0.0383696625858465,10384,,,,
1856.96,0.0387539494470774,10613,,,,
1856.77,0.0374697983918881,13328,,,,
1856.59,0.0354812999970481,16241,,,,
1856.4,0.0350643979676238,15939,,,,
1856.21,0.0494170281995662,13616,,,,
1856.02,0.0494834586163927,10973,,,,
1855.84,0.0507948492093452,10207,,,,
1855.65,0.0498745294855709,10462,,,,
1855.46,0.042962962962963,11047,,,,
1855.28,0.0373726875909374,11719,,,,
1855.09,0.0366784168488689,11040,,,,
1854.9,0.0301743014802488,10858,,,,
1854.72,0.0204964886493549,11492,,,,
1854.53,0.0245925196042206,11317,,,,
1854.34,0.0309973045822102,9815,,,,
1854.16,0.0568282554938646,9312,,,,
1853.97,0.0448859787762475,9976,,,,
1853.78,0.0377296045010756,10683,,,,
1853.6,0.0310617217833713,10341,,,,
1853.41,0.0368905199942805,9037,,,,
1853.22,0.0314355231143552,8331,,,,
1853.04,0.036709384042993,9916,,,,
1852.85,0.0292207792207792,10917,,,,
1852.66,0.0413071895424837,10751,,,,
1852.48,0.0397311040248212,9221,,,,
1852.29,0.0304527488321955,8462,,,,
1852.1,0.0334831460674157,8340,,,,
1851.92,0.0352565564424173,9325,,,,
1851.73,0.0422285474312911,8561,,,,
1851.54,0.0429188813273061,8365,,,,
1851.36,0.0480244778502062,9477,,,,
1851.17,0.0473116617061575,10878,,,,
1850.98,0.0517889233785329,10768,,,,
1850.8,0.0365084633255891,10672,,,,
1850.61,0.0257517929790714,10871,,,,
1850.42,0.0365054458187188,9713,,,,
1850.24,0.0217812197483059,11096,,,,
1850.05,0.0189581554227156,12266,,,,
1849.86,0.0260696442658052,10753,,,,
1849.68,0.0255486562070437,8502,,,,
1849.49,0.0260681783125096,8356,,,,
1849.3,0.0363972556079996,8860,,,,
1849.12,0.0313171080887616,8864,,,,
1848.93,0.0268491602067183,9688,,,,
1848.74,0.0226079935405733,9795,,,,
1848.56,0.033604225924421,9647,,,,
1848.37,0.023103802672148,9945,,,,
1848.18,0.0357983061480552,10651,,,,
1848,0.0308660586417427,10358,,,,
1847.81,0.0247088448221593,9964,,,,
1847.62,0.0325835037491479,8836,,,,
1847.44,0.0330254968881751,8624,,,,
1847.25,0.0322611664022309,9439,,,,
1847.06,0.0303890819699924,11653,,,,
1846.88,0.0259421180041189,13187,,,,
1846.69,0.0269170257883576,13162,,,,
1846.5,0.0269423990090152,13054,,,,
1846.32,0.025697580786332,13348,,,,
1846.13,0.0235901730876605,12151,,,,
1845.94,0.0290901991409606,10715,,,,
1845.76,0.0311590481082007,9733,,,,
1845.57,0.0280447390223695,10162,,,,
1845.38,0.032834008097166,11233,,,,
1845.2,0.0307624858426802,12533,,,,
1845.01,0.0308096489133031,14337,,,,
1844.82,0.0273852967780169,14873,,,,
1844.64,0.0232134864985827,13914,,,,
1844.45,0.0332683842101465,12598,,,,
1844.26,0.0259946388261851,12495,,,,
1844.08,0.0256998963116575,10704,,,,
1843.89,0.0348215509756432,8965,,,,
1843.7,0.0380248872143176,8479,,,,
1843.52,0.0399808703969393,9281,,,,
1843.33,0.0318616294947656,9363,,,,
1843.14,0.0340771879611824,9810,,,,
1842.96,0.0354190738601013,10319,,,,
1842.77,0.0318960425280567,11478,,,,
1842.58,0.0332809910145686,12660,,,,
1842.4,0.052644323905463,11460,,,,
1842.21,0.0677280206341442,11466,,,,
1842.02,0.056648515721061,11361,,,,
1841.84,0.0575509346775887,10289,,,,
1841.65,0.0586431582981985,10008,,,,
1841.46,0.054620880387186,11170,,,,
1841.28,0.0398133355755486,12651,,,,
1841.09,0.0299310299310299,15793,,,,
1840.9,0.033336034794824,17880,,,,
1840.72,0.0367983312384671,17116,,,,
1840.53,0.040930179603222,15460,,,,
1840.34,0.0414284345354074,12778,,,,
1840.16,0.0621637776449492,11326,,,,
1839.97,0.0668942899501325,10098,,,,
1839.78,0.0698895027624309,10279,,,,
1839.6,0.0471241289713003,11699,,,,
1839.41,0.0311650421059611,13646,,,,
1839.22,0.0351331991677184,12455,,,,
1839.04,0.0481750170029472,10857,,,,
1838.85,0.0512328015365921,10630,,,,
1838.66,0.0489490354160668,11692,,,,
1838.48,0.0402157308975278,13396,,,,
1838.29,0.0395752895752896,12885,,,,
1838.1,0.0398549485135644,12149,,,,
1837.92,0.033181522446324,12678,,,,
1837.73,0.0341974627688913,14126,,,,
1837.54,0.028707343662251,14546,,,,
1837.36,0.0365421707873049,14250,,,,
1837.17,0.0333616960930299,14808,,,,
1836.98,0.0437172301572952,14401,,,,
1836.8,0.0458077276259094,13692,,,,
1836.61,0.0456980571871168,14312,,,,
1836.42,0.0373144641919346,15633,,,,
1836.24,0.0335088017207223,15378,,,,
1836.05,0.0428767628044083,13008,,,,
1835.86,0.059540751567368,11487,,,,
1835.68,0.058806864173547,12020,,,,
1835.49,0.0385996124154144,15426,,,,
1835.3,0.0351819524640795,17572,,,,
1835.12,0.0384158815952315,18120,,,,
1834.93,0.0345565890045124,19233,,,,
1834.74,0.0285067989615197,17488,,,,
1834.56,0.0413780190975473,14774,,,,
1834.37,0.0360262348077461,14229,,,,
1834.18,0.0320225651236104,12990,,,,
1834,0.0298653954010095,12364,,,,
1833.81,0.0345661107082427,11722,,,,
1833.62,0.0288121534901995,11214,,,,
1833.43,0.0308980095664249,11246,,,,
1833.25,0.0342369445080279,13384,,,,
1833.06,0.0326348640213999,14643,,,,
1832.87,0.0252577176359443,16072,,,,
1832.69,0.0353241183459387,15323,,,,
1832.5,0.0374739530819386,13475,,,,
1832.31,0.0446964906734113,12325,,,,
1832.13,0.0445471114313568,11154,,,,
1831.94,0.0458260869565217,10032,,,,
1831.75,0.0418598489866207,10179,,,,
1831.57,0.0354682430330237,10993,,,,
1831.38,0.0333919892743422,10422,,,,
1831.19,0.0254237288135593,11454,,,,
1831.01,0.0230273498899717,11232,,,,
1830.82,0.0214495629937789,11400,,,,
1830.63,0.023998466551658,11983,,,,
1830.45,0.0258064516129032,13510,,,,
1830.26,0.0258971639697581,14626,,,,
1830.07,0.0272114458660063,18198,,,,
1829.89,0.0221731776741884,23788,,,,
1829.7,0.0234217029880926,24767,,,,
1829.51,0.0284186831738886,21500,,,,
1829.33,0.0311796994510933,19361,,,,
1829.14,0.035575500789731,18649,,,,
1828.95,0.0334194425560843,17556,,,,
1828.77,0.0381901320989048,16194,,,,
1828.58,0.0512626955805655,13807,,,,
1828.39,0.0714457657310674,9957,,,,
1828.21,0.070032067859729,9007,,,,
1828.02,0.0459041857423152,11217,,,,
1827.83,0.0401092062472397,11736,,,,
1827.65,0.0279612670770155,11535,,,,
1827.46,0.0227721424194976,13331,,,,
1827.27,0.0165920784242092,14706,,,,
1827.09,0.023323212807066,16651,,,,
1826.9,0.0225568133936347,16754,,,,
1826.71,0.0242773581691181,16629,,,,
1826.53,0.0223045311993079,17419,,,,
1826.34,0.0192488262910798,17613,,,,
1826.15,0.0236717960238122,17523,,,,
1825.97,0.0207069012838889,15667,,,,
1825.78,0.0234976152623211,14502,,,,
1825.59,0.0254043738072146,14703,,,,
1825.41,0.0234456460213901,14993,,,,
1825.22,0.0257327645520848,15980,,,,
1825.03,0.0139886375817344,16911,,,,
1824.85,0.0225593817479259,16402,,,,
1824.66,0.023644578313253,16141,,,,
1824.47,0.0247365339578454,17172,,,,
1824.29,0.0251797678356689,20763,,,,
1824.1,0.0222666286040537,25610,,,,
1823.91,0.0212022035655479,26477,,,,
1823.73,0.0254201413876307,24267,,,,
1823.54,0.0279294293431412,25733,,,,
1823.35,0.0254188661923342,26551,,,,
1823.17,0.0274431840330566,27437,,,,
1822.98,0.0247231424514908,27547,,,,
1822.79,0.0257835834322934,28113,,,,
1822.61,0.0250505883234655,26324,,,,
1822.42,0.0267768737354169,22457,,,,
1822.23,0.0247149652221718,20110,,,,
1822.05,0.0255029386634907,18917,,,,
1821.86,0.026127206312913,16882,,,,
1821.67,0.028134970511457,14678,,,,
1821.49,0.0252932424483582,12475,,,,
1821.3,0.0285064873567573,13626,,,,
1821.11,0.0313954808674918,16081,,,,
1820.93,0.041801876216886,15262,,,,
1820.74,0.0522861107985447,11500,,,,
1820.55,0.0473623092236231,9587,,,,
1820.37,0.0554428668018932,9183,,,,
1820.18,0.0601933995741661,8917,,,,
1819.99,0.0572595397115753,9923,,,,
1819.81,0.0516011810129457,10227,,,,
1819.62,0.0557359307359307,10355,,,,
1819.43,0.0620357634112792,9385,,,,
1819.25,0.0574482601773937,9496,,,,
1819.06,0.0579585518961218,9895,,,,
1818.87,0.0531465421392039,9966,,,,
1818.69,0.0542050979144895,9874,,,,
1818.5,0.0664698514940061,10625,,,,
1818.31,0.0593863563181379,10087,,,,
1818.13,0.0601892052465609,9918,,,,
1817.94,0.0603920880663129,10600,,,,
1817.75,0.0525891683277493,10530,,,,
1817.57,0.0548716605552645,10753,,,,
1817.38,0.0536895674300254,10540,,,,
1817.19,0.0458639745877029,10398,,,,
1817.01,0.0532997130684288,10144,,,,
1816.82,0.0486857703470547,11359,,,,
1816.63,0.0523051720102972,12124,,,,
1816.45,0.0487586206896552,13420,,,,
1816.26,0.0384378144985878,13938,,,,
1816.07,0.0361310660483162,16329,,,,
1815.89,0.0255424836601307,19269,,,,
1815.7,0.0193238911496579,21641,,,,
1815.51,0.0207904819520065,24063,,,,
1815.33,0.0217195385724585,27945,,,,
1815.14,0.0253132915611252,30506,,,,
1814.95,0.0271108850457782,31323,,,,
1814.77,0.0288380129589633,30408,,,,
1814.58,0.0262010354233546,27078,,,,
1814.39,0.0271346409084206,24468,,,,
1814.21,0.0278248135096792,21310,,,,
1814.02,0.0312877170179185,19327,,,,
1813.83,0.0286201797292686,18857,,,,
1813.65,0.0261857214178732,17967,,,,
1813.46,0.026463963963964,14767,,,,
1813.27,0.031355316196392,12655,,,,
1813.09,0.0296230111000378,12007,,,,
1812.9,0.0231821779938935,11394,,,,
1812.71,0.0131334459459459,10275,,,,
1812.53,0.0143492489720567,10599,,,,
1812.34,0.0133368546150799,9711,,,,
1812.15,0.00938701193607121,11364,,,,
1811.97,0.0146894944787762,15453,,,,
1811.78,0.0189253917842453,20514,,,,
1811.59,0.021499299181625,23533,,,,
1811.4,0.0185192664997173,25855,,,,
1811.22,0.0209897610921502,27580,,,,
1811.03,0.0248715769244983,28522,,,,
1810.84,0.0294006409618409,26905,,,,
1810.66,0.0292985504696127,23643,,,,
1810.47,0.0322267810518463,20097,,,,
1810.28,0.0362689996954511,16324,,,,
1810.1,0.039040647503422,14160,,,,
1809.91,0.0368326448235628,13777,,,,
1809.72,0.031252971568037,14981,,,,
1809.54,0.0374071146245059,14583,,,,
1809.35,0.035752508361204,13159,,,,
1809.16,0.04560697518444,10705,,,,
1808.98,0.0393928559820587,12675,,,,
1808.79,0.0331306694411028,12639,,,,
1808.6,0.0320579110651499,10273,,,,
1808.42,0.0414547961734034,9023,,,,
1808.23,0.0464852607709751,8363,,,,
1808.04,0.0530108904548366,7637,,,,
1807.86,0.0765278690483302,6612,,,,
1807.67,0.057864485464795,6946,,,,
1807.48,0.0419691871790331,8965,,,,
1807.3,0.0380900238551484,10277,,,,
1807.11,0.0279236629928249,11820,,,,
1806.92,0.0262972611420123,12909,,,,
1806.74,0.0190924278067574,13402,,,,
1806.55,0.021398956800856,14142,,,,
1806.36,0.0301151461470328,13715,,,,
1806.18,0.0360590466889532,12480,,,,
1805.99,0.0275075987841945,12385,,,,
1805.8,0.0346457278952069,12625,,,,
1805.62,0.0337177697788878,13475,,,,
1805.43,0.0339892076862332,14102,,,,
1805.24,0.0308315551844636,14360,,,,
1805.06,0.0345238095238095,13787,,,,
1804.87,0.0319588167659663,16756,,,,
1804.68,0.0316547728238742,21883,,,,
1804.5,0.0293242668933277,23427,,,,
1804.31,0.0373522701053657,20955,,,,
1804.12,0.0336944874389808,17898,,,,
1803.94,0.0281482661145837,13317,,,,
1803.75,0.041566265060241,8540,,,,
1803.56,0.0505380076362374,7286,,,,
1803.38,0.0539993054751707,8130,,,,
1803.19,0.0704358988669978,8437,,,,
1803,0.0631519738187769,9907,,,,
1802.82,0.0479047443234263,10771,,,,
1802.63,0.0505027932960894,9076,,,,
1802.44,0.0564332574641853,7783,,,,
1802.26,0.0544966099526673,8098,,,,
1802.07,0.0486624203821656,9432,,,,
1801.88,0.0322508797719275,10753,,,,
1801.7,0.0330262471753868,10082,,,,
1801.51,0.0313343923749007,10478,,,,
1801.32,0.0301581749640511,10960,,,,
1801.14,0.0396423950123515,11514,,,,
1800.95,0.0367129612391555,12132,,,,
1800.76,0.036518859962345,15304,,,,
1800.58,0.0285304911769142,20109,,,,
1800.39,0.0319085814745632,22054,,,,
1800.2,0.0316490611527695,22545,,,,
1800.02,0.0358782067043685,21974,,,,
1799.83,0.0375408496732026,21660,,,,
1799.64,0.038783001845822,21369,,,,
1799.46,0.037455041547811,21380,,,,
1799.27,0.0347711845850668,21288,,,,
1799.08,0.0347967558642125,18802,,,,
1798.9,0.032766838078515,15664,,,,
1798.71,0.0359959724786038,11800,,,,
1798.52,0.0304232804232804,9772,,,,
1798.34,0.0349189754312598,8158,,,,
1798.15,0.0478433174429958,7287,,,,
1797.96,0.0392318083044576,7429,,,,
1797.78,0.0430027342779021,7037,,,,
1797.59,0.0501406132107826,6208,,,,
1797.4,0.0539689851067097,5906,,,,
1797.22,0.0352849606503503,4675,,,,
1797.03,0.0562116202172886,4522,,,,
1796.84,0.0398418190805734,4276,,,,
1796.66,0.0259881422924901,4351,,,,
1796.47,0.0487124463519313,4201,,,,
1796.28,0.035647691126467,4401,,,,
1796.1,0.0680148908340879,4673,,,,
1795.91,0.0264809005351541,4803,,,,
1795.72,0.0333511681826289,5272,,,,
1795.54,0.0234258182422329,5317,,,,
1795.35,0.0254258622136444,5510,,,,
1795.16,0.0492155769690213,5858,,,,
1794.98,0.0343323370223766,6033,,,,
1794.79,0.0314545744850711,5752,,,,
1794.6,0.0231821454283657,6287,,,,
1794.42,0.0223231924140656,7151,,,,
1794.23,0.0272121436504998,7359,,,,
1794.04,0.0380438403624492,7290,,,,
1793.86,0.034058448692595,6940,,,,
1793.67,0.0362685967028548,6127,,,,
1793.48,0.0621326616288833,5345,,,,
1793.3,0.0569610307982401,6472,,,,
1793.11,0.0533417402269861,8240,,,,
1792.92,0.0550810743903948,8012,,,,
1792.74,0.048811544991511,7578,,,,
1792.55,0.0479935362240776,8824,,,,
1792.36,0.0541216539832899,9377,,,,
1792.18,0.0559640522875817,8058,,,,
1791.99,0.0441802779987832,9322,,,,
1791.8,0.0365005060728745,13495,,,,
1791.62,0.0293922468616933,15727,,,,
1791.43,0.0378691340240457,14928,,,,
1791.24,0.0444512663085188,12742,,,,
1791.06,0.0474733741219125,10766,,,,
1790.87,0.047218138892601,10509,,,,
1790.68,0.0474762618690655,10019,,,,
1790.5,0.0484189723320158,10388,,,,
1790.31,0.037491301322199,10051,,,,
1763.8,0.0901725548241343,10471,,,,
1763.61,0.0812632182671972,11737,,,,
1763.42,0.0894386298763083,11333,,,,
1763.24,0.0836037644004543,11074,,,,
1763.05,0.067234717814268,12960,,,,
1762.86,0.0770701398016489,10810,,,,
1762.68,0.0819153525379859,8445,,,,
1762.49,0.0774476608326577,8178,,,,
1762.3,0.0752762430939227,9211,,,,
1762.12,0.0787139209831667,8858,,,,
1761.93,0.085228805178459,8068,,,,
1761.74,0.0810469314079422,7774,,,,
1761.56,0.0818507211285398,7534,,,,
1761.37,0.0900566942869603,7194,,,,
1761.18,0.06377659323553,9183,,,,
1761,0.0559645192263728,9043,,,,
1760.81,0.0507149336904402,9370,,,,
1760.62,0.0413229228049499,11335,,,,
1760.44,0.0369996167647981,13088,,,,
1760.25,0.0402848423194303,13716,,,,
1760.06,0.0342281671866794,14671,,,,
1759.88,0.0229534510433387,15334,,,,
1759.69,0.0256361262380179,17189,,,,
1759.5,0.0303751918293909,19923,,,,
1759.32,0.0308562310814933,21905,,,,
1759.13,0.0355164249097722,21711,,,,
1758.94,0.0336077808271944,20714,,,,
1758.76,0.0440751811135316,20116,,,,
1758.57,0.04120764017252,19871,,,,
1758.38,0.0419532660129762,19268,,,,
1758.2,0.046757476285249,18337,,,,
1758.01,0.0382400499276616,15042,,,,
1757.82,0.0429741556644351,12276,,,,
1757.64,0.0372836801752464,10943,,,,
1757.45,0.0369191895559403,10787,,,,
1757.26,0.0393380238063631,10983,,,,
1757.08,0.0308029438518151,11688,,,,
1756.89,0.0427695151667927,11838,,,,
1756.7,0.0477053140096618,12812,,,,
1756.52,0.0491954192289281,12605,,,,
1756.33,0.043250214961307,10820,,,,
1756.14,0.0312883974021415,9873,,,,
1755.96,0.0331228070175439,9376,,,,
1755.77,0.0333988212180747,9533,,,,
1755.58,0.0342896108323998,10118,,,,
1755.4,0.0463773986127285,10500,,,,
1755.21,0.0356491532783326,12552,,,,
1755.02,0.0340659340659341,14041,,,,
1754.84,0.0334227123380792,14108,,,,
1754.65,0.0243367973704306,16314,,,,
1754.46,0.0274660121887323,18708,,,,
1754.28,0.0194657726830323,17030,,,,
1754.09,0.0248635536688902,14136,,,,
1753.9,0.0218515600917903,13304,,,,
1753.72,0.0332166739578776,13341,,,,
1753.53,0.0275096385192915,13324,,,,
1753.34,0.0270867406961063,13455,,,,
1753.16,0.026018640219859,12319,,,,
1752.97,0.0341094416877754,10159,,,,
1752.78,0.0372258840111097,8906,,,,
1752.6,0.0406507944081302,8263,,,,
1752.41,0.0360038757713295,7783,,,,
1752.22,0.0395629238884702,7050,,,,
1752.04,0.0410689618531506,7792,,,,
1751.85,0.0315327372985706,8106,,,,
1751.66,0.0305009587727709,6910,,,,
1751.48,0.0291355070296141,7074,,,,
1751.29,0.0360406671236006,6895,,,,
1751.1,0.0447852081488043,7245,,,,
1750.92,0.0353421420131056,7841,,,,
1750.73,0.0276427862256362,8208,,,,
1750.54,0.0356234096692112,8710,,,,
1750.36,0.0414134483434621,9505,,,,
1750.17,0.0335151246115797,14205,,,,
1749.98,0.0322532735958811,19084,,,,
1749.8,0.0356483560345258,19730,,,,
1749.61,0.0437590411241992,18508,,,,
1749.42,0.0408552074513125,17263,,,,
